77.3270 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
95.7493 	EXP 	i4: texRes = 128.0
95.7493 	EXP 	i5: texRes = 128.0
95.7493 	EXP 	i6: texRes = 128.0
95.7493 	EXP 	i1: texRes = 128.0
95.7493 	EXP 	i2: texRes = 128.0
95.7493 	EXP 	i3: texRes = 128.0
95.7493 	EXP 	idel: texRes = 128.0
95.7493 	EXP 	i0: texRes = 128.0
95.7493 	EXP 	ienter: texRes = 128.0
95.8843 	EXP 	i7: texRes = 256.0
95.8843 	EXP 	i8: texRes = 128.0
95.8843 	EXP 	i9: texRes = 128.0
95.8843 	EXP 	i4: texRes = 128.0
95.8843 	EXP 	i5: texRes = 128.0
95.8843 	EXP 	i6: texRes = 128.0
95.8843 	EXP 	i1: texRes = 128.0
95.8843 	EXP 	i2: texRes = 128.0
95.8843 	EXP 	i3: texRes = 128.0
95.8843 	EXP 	idel: texRes = 128.0
95.8843 	EXP 	i0: texRes = 128.0
95.8843 	EXP 	ienter: texRes = 128.0
96.0236 	EXP 	i7: texRes = 256.0
96.0236 	EXP 	i8: texRes = 128.0
96.0236 	EXP 	i9: texRes = 128.0
96.0236 	EXP 	i4: texRes = 128.0
96.0236 	EXP 	i5: texRes = 128.0
96.0236 	EXP 	i6: texRes = 128.0
96.0236 	EXP 	i1: texRes = 128.0
96.0236 	EXP 	i2: texRes = 128.0
96.0236 	EXP 	i3: texRes = 128.0
96.0236 	EXP 	idel: texRes = 128.0
96.0236 	EXP 	i0: texRes = 128.0
96.0236 	EXP 	ienter: texRes = 128.0
96.1863 	EXP 	i7: texRes = 256.0
96.1863 	EXP 	i8: texRes = 128.0
96.1863 	EXP 	i9: texRes = 128.0
96.1863 	EXP 	i4: texRes = 128.0
96.1863 	EXP 	i5: texRes = 128.0
96.1863 	EXP 	i6: texRes = 128.0
96.1863 	EXP 	i1: texRes = 128.0
96.1863 	EXP 	i2: texRes = 128.0
96.1863 	EXP 	i3: texRes = 128.0
96.1863 	EXP 	idel: texRes = 128.0
96.1863 	EXP 	i0: texRes = 128.0
96.1863 	EXP 	ienter: texRes = 128.0
96.3668 	EXP 	i7: texRes = 256.0
96.3668 	EXP 	i8: texRes = 128.0
96.3668 	EXP 	i9: texRes = 128.0
96.3668 	EXP 	i4: texRes = 128.0
96.3668 	EXP 	i5: texRes = 128.0
96.3668 	EXP 	i6: texRes = 128.0
96.3668 	EXP 	i1: texRes = 128.0
96.3668 	EXP 	i2: texRes = 128.0
96.3668 	EXP 	i3: texRes = 128.0
96.3668 	EXP 	idel: texRes = 128.0
96.3668 	EXP 	i0: texRes = 128.0
96.3668 	EXP 	ienter: texRes = 128.0
96.5151 	EXP 	i7: texRes = 256.0
96.5151 	EXP 	i8: texRes = 128.0
96.5151 	EXP 	i9: texRes = 128.0
96.5151 	EXP 	i4: texRes = 128.0
96.5151 	EXP 	i5: texRes = 128.0
96.5151 	EXP 	i6: texRes = 128.0
96.5151 	EXP 	i1: texRes = 128.0
96.5151 	EXP 	i2: texRes = 128.0
96.5151 	EXP 	i3: texRes = 128.0
96.5151 	EXP 	idel: texRes = 128.0
96.5151 	EXP 	i0: texRes = 128.0
96.5151 	EXP 	ienter: texRes = 128.0
96.6681 	EXP 	i7: texRes = 256.0
96.6681 	EXP 	i8: texRes = 128.0
96.6681 	EXP 	i9: texRes = 128.0
96.6681 	EXP 	i4: texRes = 128.0
96.6681 	EXP 	i5: texRes = 128.0
96.6681 	EXP 	i6: texRes = 128.0
96.6681 	EXP 	i1: texRes = 128.0
96.6681 	EXP 	i2: texRes = 128.0
96.6681 	EXP 	i3: texRes = 128.0
96.6681 	EXP 	idel: texRes = 128.0
96.6681 	EXP 	i0: texRes = 128.0
96.6681 	EXP 	ienter: texRes = 128.0
96.8682 	EXP 	i7: texRes = 256.0
96.8682 	EXP 	i8: texRes = 128.0
96.8682 	EXP 	i9: texRes = 128.0
96.8682 	EXP 	i4: texRes = 128.0
96.8682 	EXP 	i5: texRes = 128.0
96.8682 	EXP 	i6: texRes = 128.0
96.8682 	EXP 	i1: texRes = 128.0
